Nom_Prov,Nom_Dpto,Nom_Local,Media_Af,Media_VulSanit,Max_VulSanit,Max_Af,Rad_Extremo
Entre Ríos,Federación,SANTA ANA,0.0208,0.8740,0.9010,0.0208,FALSE
Entre Ríos,Federación,SAN RAMÓN,0.0414,0.8595,0.8595,0.0414,FALSE
Entre Ríos,Federación,LOS CONQUISTADORES,0.0425,0.9290,0.9360,0.0425,FALSE
Entre Ríos,Federación,SAN PEDRO,0.0410,0.6989,0.6989,0.0410,FALSE
Entre Ríos,Federación,COLONIA PEÑA,0.0409,0.8589,0.8589,0.0409,FALSE
Entre Ríos,Federación,COLONIA ALEMANA,0.0209,0.8017,0.8017,0.0209,FALSE
Entre Ríos,Federación,COLONIA LA ARGENTINA,0.0442,0.7463,0.7463,0.0442,FALSE
Entre Ríos,Federal,FEDERAL,0.0257,0.4089,0.7229,0.0257,FALSE
Entre Ríos,Federal,ZONA RURAL,0.0270,0.8947,0.9908,0.1509,FALSE
Entre Ríos,Federal,NUEVA VIZCAYA,0.0257,0.8421,0.8421,0.0257,FALSE
Entre Ríos,Federal,ALDEA SAN ISIDRO (EL CIMARRÓN),0.0225,0.8540,0.8869,0.0242,FALSE
Entre Ríos,Federal,CONSCRIPTO BERNARDI,0.0210,0.8564,0.9193,0.0210,FALSE
Entre Ríos,Federal,SAUCE DE LUNA,0.0218,0.2335,0.2896,0.0218,FALSE
Entre Ríos,Feliciano,SAN JOSÉ DE FELICIANO,0.0426,0.4573,0.8833,0.0632,FALSE
Entre Ríos,Feliciano,ZONA RURAL,0.0546,0.8920,0.9970,0.2705,FALSE
Entre Ríos,Feliciano,SAN VÍCTOR,0.0632,0.9207,0.9207,0.0632,FALSE
Entre Ríos,Gualeguay,GUALEGUAY,0.0189,0.2698,0.7311,0.0221,FALSE
Entre Ríos,Gualeguay,ZONA RURAL,0.0190,0.7992,0.9935,0.0519,FALSE
Entre Ríos,Gualeguay,PUERTO RUIZ,0.0185,0.7860,0.7860,0.0185,FALSE
Entre Ríos,Gualeguay,ALDEA ASUNCIÓN,0.0218,0.9161,0.9161,0.0218,FALSE
Entre Ríos,Gualeguay,ESTACIÓN LAZO,0.0237,0.7655,0.7671,0.0242,FALSE
Entre Ríos,Gualeguay,GENERAL GALARZA,0.0242,0.1421,0.3230,0.0242,FALSE
Entre Ríos,Gualeguaychú,GUALEGUAYCHÚ,0.0144,0.3041,0.7474,0.0398,FALSE
Entre Ríos,Gualeguaychú,ZONA RURAL,0.0217,0.7318,0.9446,0.0603,FALSE
Entre Ríos,Gualeguaychú,GILBERT,0.0118,0.7474,0.8410,0.0118,FALSE
Entre Ríos,Gualeguaychú,ESTACIÓN ESCRIÑA,0.0133,0.7820,0.7820,0.0133,FALSE
Entre Ríos,Gualeguaychú,ALDEA SAN JUAN,0.0130,0.7010,0.7010,0.0130,FALSE
Entre Ríos,Gualeguaychú,ALDEA SAN ANTONIO,0.0122,0.5731,0.5781,0.0122,FALSE
Entre Ríos,Gualeguaychú,PASTOR BRITOS,0.0116,0.8854,0.8854,0.0116,FALSE
Entre Ríos,Gualeguaychú,GENERAL ALMADA,0.0171,0.6555,0.6555,0.0171,FALSE
Entre Ríos,Gualeguaychú,FAUSTINO M. PARERA,0.0107,0.6967,0.6967,0.0107,FALSE
Entre Ríos,Gualeguaychú,IRAZUSTA,0.0205,0.6184,0.6184,0.0205,FALSE
Entre Ríos,Gualeguaychú,ENRIQUE CARBÓ,0.0191,0.9127,0.9127,0.0191,FALSE
Entre Ríos,Gualeguaychú,URDINARRAIN,0.0141,0.7207,0.8900,0.0141,FALSE
Entre Ríos,Gualeguaychú,LARROQUE,0.0205,0.1828,0.3474,0.0205,FALSE
Entre Ríos,Gualeguaychú,PUEBLO GENERAL BELGRANO,0.0170,0.5415,0.5661,0.0221,FALSE
Entre Ríos,Islas del Ibicuy,ZONA RURAL,0.0225,0.8830,0.9910,0.0964,FALSE
Entre Ríos,Islas del Ibicuy,VILLA PARANACITO,0.0181,0.5572,0.5684,0.0181,FALSE
Entre Ríos,Islas del Ibicuy,IBICUY,0.0483,0.3138,0.9176,0.0990,FALSE
Entre Ríos,Islas del Ibicuy,MÉDANOS,0.0340,0.9638,0.9638,0.0340,FALSE
Entre Ríos,Islas del Ibicuy,CEIBAS,0.0230,0.3696,0.4351,0.0230,FALSE
Entre Ríos,La Paz,LA PAZ,0.3851,0.6066,0.8410,0.6046,TRUE
Entre Ríos,La Paz,SAN GUSTAVO,0.2228,0.8876,0.9055,0.2228,FALSE
Entre Ríos,La Paz,COLONIA AVIGDOR,0.0207,0.8369,0.8369,0.0207,FALSE
Entre Ríos,La Paz,SIR LEONARD,0.0207,0.8574,0.8574,0.0207,FALSE
Entre Ríos,La Paz,SANTA ELENA,0.0596,0.3412,0.9292,0.0720,FALSE
Entre Ríos,La Paz,PIEDRAS BLANCAS,0.0379,0.6020,0.6064,0.0379,FALSE
Entre Ríos,La Paz,EL SOLAR,0.0693,0.6219,0.6219,0.0693,FALSE
Entre Ríos,La Paz,ALCARAZ,0.0084,0.2060,0.6107,0.0084,FALSE
Entre Ríos,La Paz,BOVRIL,0.0207,0.3215,0.5183,0.0207,FALSE
Entre Ríos,Nogoya,NOGOYÁ,0.0315,0.3051,0.8392,0.0390,FALSE
Entre Ríos,Nogoya,ZONA RURAL,0.0418,0.8227,0.9729,0.1930,FALSE
Entre Ríos,Nogoya,DON CRISTÓBAL,0.0634,0.8861,0.8861,0.0634,FALSE
Entre Ríos,Nogoya,ARANGUREN,0.0709,0.6011,0.6089,0.0709,FALSE
Entre Ríos,Nogoya,HERNÁNDEZ,0.0404,0.7233,0.7855,0.0404,FALSE
Entre Ríos,Nogoya,BETBEDER,0.0375,0.8392,0.8392,0.0375,FALSE
Entre Ríos,Nogoya,FEBRÉ,0.0253,0.7179,0.7179,0.0253,FALSE
Entre Ríos,Nogoya,XX DE SETIEMBRE,0.0670,0.8969,0.8969,0.0670,FALSE
Entre Ríos,Nogoya,LUCAS GONZÁLEZ,0.0219,0.2531,0.5133,0.0219,FALSE
Entre Ríos,Paraná,PARANÁ,0.0445,0.3210,0.8859,0.1163,FALSE
Entre Ríos,Paraná,ZONA RURAL,0.0359,0.7218,0.9881,0.1284,FALSE
Entre Ríos,Paraná,COLONIA AVELLANEDA,0.0293,0.6465,0.7841,0.0442,FALSE
Entre Ríos,Paraná,SAUCE MONTRULL,0.0276,0.6754,0.9557,0.0279,FALSE
Entre Ríos,Paraná,SAN BENITO,0.0452,0.6330,0.7498,0.0581,FALSE
Entre Ríos,Paraná,ORO VERDE,0.0716,0.2774,0.6251,0.0758,FALSE
Entre Ríos,Paraná,SAUCE PINTO,0.0276,0.5145,0.5145,0.0276,FALSE
Entre Ríos,Paraná,TEZANOS PINTO,0.0758,0.6308,0.6467,0.0758,FALSE
Entre Ríos,Paraná,VILLA FONTANA,0.0758,0.5842,0.5842,0.0758,FALSE
Entre Ríos,Paraná,VILLA GDOR. LUIS F. ETCHEVEHERE,0.1284,0.5888,0.5888,0.1284,FALSE
Entre Ríos,Paraná,ALDEA MARÍA LUISA,0.0626,0.5863,0.5863,0.0626,FALSE
Entre Ríos,Paraná,HERNANDARIAS,0.0379,0.2017,0.3179,0.0379,FALSE
Entre Ríos,Paraná,PUEBLO BRUGO,0.0089,0.7925,0.8316,0.0089,FALSE
Entre Ríos,Paraná,HASENKAMP,0.0197,0.5680,0.6906,0.0197,FALSE
Entre Ríos,Paraná,PUEBLO BELLOCQ (LAS GARZAS),0.0197,0.7641,0.7641,0.0197,FALSE
Entre Ríos,Paraná,EL PINGO,0.0326,0.6933,0.6933,0.0326,FALSE
Entre Ríos,Paraná,CERRITO,0.0285,0.5142,0.5818,0.0326,FALSE
Entre Ríos,Paraná,PUEBLO GENERAL SAN MARTÍN,0.1074,0.8158,0.8158,0.1074,FALSE
Entre Ríos,Paraná,ALDEA SANTA MARÍA,0.0326,0.5267,0.5267,0.0326,FALSE
Entre Ríos,Paraná,COLONIA CRESPO,0.0446,0.7175,0.7175,0.0446,FALSE
Entre Ríos,Paraná,EL PALENQUE,0.0446,0.7175,0.7175,0.0446,FALSE
Entre Ríos,Paraná,LA PICADA,0.0404,0.7232,0.7887,0.0446,FALSE
Entre Ríos,Paraná,VILLA URQUIZA,0.0446,0.6181,0.6630,0.0446,FALSE
Entre Ríos,Paraná,MARÍA GRANDE,0.0287,0.2876,0.5557,0.0326,FALSE
Entre Ríos,Paraná,LAS TUNAS,0.0167,0.8540,0.8540,0.0167,FALSE
Entre Ríos,Paraná,SOSA,0.0172,0.7226,0.7226,0.0172,FALSE
Entre Ríos,Paraná,TABOSSI,0.0172,0.6390,0.6560,0.0172,FALSE
Entre Ríos,Paraná,VIALE,0.0355,0.5486,0.6738,0.0355,FALSE
Entre Ríos,Paraná,ALDEA SAN RAFAEL,0.0391,0.5741,0.5741,0.0391,FALSE
Entre Ríos,Paraná,SEGUÍ,0.0416,0.2628,0.3332,0.0416,FALSE
Entre Ríos,Paraná,EL RAMBLÓN,0.0355,0.7543,0.7543,0.0355,FALSE
Entre Ríos,Paraná,CRESPO,0.0396,0.2482,0.5390,0.0400,FALSE
Entre Ríos,Paraná,ALDEA SAN JUAN,0.0390,0.5530,0.5530,0.0390,FALSE
Entre Ríos,Paraná,ALDEA SANTA ROSA,0.0396,0.5724,0.5724,0.0396,FALSE
Entre Ríos,San Salvador,SAN SALVADOR,0.0144,0.4208,0.6242,0.0144,FALSE
Entre Ríos,San Salvador,ZONA RURAL,0.0172,0.8036,0.9690,0.0324,FALSE
Entre Ríos,San Salvador,GENERAL CAMPOS,0.0204,0.7800,0.8470,0.0204,FALSE
Entre Ríos,Tala,ROSARIO DEL TALA,0.0211,0.3512,0.6404,0.0211,FALSE
Entre Ríos,Tala,ZONA RURAL,0.0222,0.7591,0.9641,0.0440,FALSE
Entre Ríos,Tala,DURAZNO,0.0231,0.7855,0.7855,0.0231,FALSE
Entre Ríos,Tala,GUARDAMONTE,0.0276,0.8052,0.8052,0.0276,FALSE
Entre Ríos,Tala,ALTAMIRANO SUR,0.0219,0.8958,0.8958,0.0219,FALSE
Entre Ríos,Tala,MACIÁ,0.0440,0.3510,0.5650,0.0440,FALSE
Entre Ríos,Tala,GOBERNADOR SOLÁ,0.0367,0.7598,0.7598,0.0367,FALSE
Entre Ríos,Tala,GOBERNADOR ECHAGÜE,0.0211,0.7957,0.7957,0.0211,FALSE
Entre Ríos,Tala,ESTACIÓN ARROYO CLÉ,0.0125,0.6538,0.6538,0.0125,FALSE
Entre Ríos,Tala,LAS GUACHAS,0.0161,0.7619,0.7619,0.0161,FALSE
Entre Ríos,Tala,GOBERNADOR MANSILLA,0.0080,0.1647,0.3330,0.0080,FALSE
Entre Ríos,Uruguay,CONCEPCIÓN DEL URUGUAY,0.0281,0.3324,0.7253,0.0314,FALSE
Entre Ríos,Uruguay,ZONA RURAL,0.0225,0.7263,0.9998,0.0471,FALSE
Entre Ríos,Uruguay,BASAVILBASO,0.0150,0.3710,0.6073,0.0150,FALSE
Entre Ríos,Uruguay,LAS MOSCAS,0.0145,0.7549,0.7549,0.0145,FALSE
Entre Ríos,Uruguay,VILLA SAN MARCIAL,0.0103,0.6923,0.7564,0.0103,FALSE
Entre Ríos,Uruguay,LÍBAROS,0.0136,0.6507,0.6930,0.0138,FALSE
Entre Ríos,Uruguay,ROCAMORA,0.0165,0.7564,0.8313,0.0188,FALSE
Entre Ríos,Uruguay,SANTA ANITA,0.0115,0.5990,0.6017,0.0115,FALSE
Entre Ríos,Uruguay,VILLA MANTERO,0.0248,0.2437,0.3116,0.0248,FALSE
Entre Ríos,Uruguay,HERRERA,0.0248,0.6016,0.6641,0.0248,FALSE
Entre Ríos,Uruguay,1º DE MAYO,0.0106,0.5786,0.5786,0.0106,FALSE
Entre Ríos,Uruguay,PRONUNCIAMIENTO,0.0082,0.7196,0.7196,0.0082,FALSE
Entre Ríos,Uruguay,VILLA SAN JUSTO,0.0295,0.7181,0.7383,0.0305,FALSE
Entre Ríos,Uruguay,CASEROS,0.0471,0.6439,0.7048,0.0471,FALSE
Entre Ríos,Uruguay,COLONIA ELÍA,0.0256,0.7458,0.7486,0.0256,FALSE
Entre Ríos,Victoria,VICTORIA,0.0151,0.3267,0.8627,0.0151,FALSE
Entre Ríos,Victoria,ZONA RURAL,0.0346,0.8354,0.9872,0.1257,FALSE
Entre Ríos,Victoria,MOLINO DOLL,0.0522,0.8271,0.8271,0.0522,FALSE
Entre Ríos,Victoria,ANTELO,0.0151,0.7972,0.7972,0.0151,FALSE
Entre Ríos,Villaguay,VILLAGUAY,0.0298,0.4086,0.9143,0.0321,FALSE
Entre Ríos,Villaguay,ZONA RURAL,0.0178,0.8890,0.9879,0.0321,FALSE
Entre Ríos,Villaguay,VILLA CLARA,0.0168,0.6708,0.7393,0.0168,FALSE
Entre Ríos,Villaguay,VILLA DOMÍNGUEZ,0.0239,0.7160,0.8226,0.0239,FALSE
Entre Ríos,Villaguay,PASO DE LA LAGUNA,0.0221,0.9632,0.9632,0.0221,FALSE
Entre Ríos,Villaguay,ESTACIÓN RAÍCES,0.0160,0.9463,0.9463,0.0160,FALSE
Entre Ríos,Villaguay,JUBILEO,0.0048,0.7995,0.8015,0.0048,FALSE
Entre Ríos,Villaguay,INGENIERO MIGUEL SAJAROFF,0.0239,0.7628,0.7628,0.0239,FALSE
Jujuy,Cochinoca,ZONA RURAL,0.5806,0.9172,0.9734,0.6617,TRUE
Jujuy,Cochinoca,ABRA PAMPA,0.5447,0.4138,0.8669,0.5447,TRUE
Jujuy,Cochinoca,COCHINOCA,0.5447,0.9232,0.9232,0.5447,TRUE
Jujuy,Cochinoca,PUESTO DEL MARQUEZ,0.5447,0.9263,0.9263,0.5447,TRUE
Jujuy,Cochinoca,LA REDONDA,0.5567,0.9353,0.9353,0.5567,TRUE
Jujuy,Cochinoca,QUERA,0.5985,0.9283,0.9283,0.5985,TRUE
Jujuy,Cochinoca,QUEBRALEÑA,0.6126,0.8951,0.8951,0.6126,TRUE
Jujuy,Cochinoca,AGUA DE CASTILLA,0.6126,0.8951,0.8951,0.6126,TRUE
Jujuy,Cochinoca,ABRALAITE,0.6126,0.8951,0.8951,0.6126,TRUE
Jujuy,Cochinoca,SANTA ANA DE LA PUNA,0.6220,0.9734,0.9734,0.6220,TRUE
Jujuy,Cochinoca,TUSAQUILLAS,0.6132,0.8864,0.8864,0.6132,TRUE
Jujuy,Cochinoca,RINCONADILLAS,0.6155,0.9509,0.9509,0.6155,TRUE
Jujuy,Cochinoca,SAN FRANCISCO DE ALFARCITO,0.6155,0.9509,0.9509,0.6155,TRUE
Jujuy,Cochinoca,SANTUARIO DE TRES POZOS,0.6155,0.9509,0.9509,0.6155,TRUE
Jujuy,Cochinoca,ABDÓN CASTRO TOLAY,0.6617,0.8659,0.9552,0.6617,TRUE
Jujuy,Cochinoca,TAMBILLOS,0.5578,0.8745,0.8745,0.5578,TRUE
Jujuy,Cochinoca,CASABINDO,0.6075,0.9599,0.9599,0.6075,TRUE
Jujuy,Humahuaca,HIPOLITO YRIGOYEN,0.5812,0.9192,0.9599,0.6082,TRUE
Jujuy,Humahuaca,RODERO,0.6071,0.9601,0.9601,0.6071,TRUE
Jujuy,Humahuaca,APARZO,0.5930,0.9415,0.9415,0.5930,TRUE
Jujuy,Humahuaca,CIANZO,0.4457,0.9778,0.9778,0.4457,TRUE
Jujuy,Humahuaca,PALCA DE VARAS,0.4457,0.9778,0.9778,0.4457,TRUE
Jujuy,Humahuaca,COCTACA,0.6082,0.9418,0.9418,0.6082,TRUE
Jujuy,Humahuaca,PALCA DE APARZO,0.4457,0.9447,0.9447,0.4457,TRUE
Jujuy,Humahuaca,EL AGUILAR,0.6126,0.9041,0.9290,0.6126,TRUE
Jujuy,Humahuaca,TRES CRUCES,0.3776,0.9287,0.9287,0.3776,FALSE
Jujuy,Rinconada,ZONA RURAL,0.5817,0.9588,0.9910,0.6390,TRUE
Jujuy,Rinconada,CASA COLORADA,0.5486,0.9606,0.9606,0.5486,TRUE
Jujuy,Rinconada,OROSMAYO,0.5447,0.9910,0.9910,0.5447,TRUE
Jujuy,Rinconada,LIVIARA,0.5447,0.9910,0.9910,0.5447,TRUE
Jujuy,Rinconada,RINCONADA,0.5447,0.5321,0.5321,0.5447,TRUE
Jujuy,Rinconada,LAGUNILLAS DE FARALLÓN,0.6390,0.9633,0.9633,0.6390,TRUE
Jujuy,Rinconada,LOMA BLANCA,0.6249,0.9882,0.9882,0.6249,TRUE
Jujuy,Rinconada,COYAGUAIMA,0.6249,0.9882,0.9882,0.6249,TRUE
Jujuy,Rinconada,NUEVO PIRQUITAS,0.6617,0.8632,0.8632,0.6617,TRUE
Jujuy,Santa Catalina,LA CIÉNEGA,0.5842,0.9345,0.9345,0.5842,TRUE
Jujuy,Santa Catalina,ZONA RURAL,0.5778,0.9636,0.9978,0.5842,TRUE
Jujuy,Santa Catalina,EL ANGOSTO,0.5842,0.9345,0.9345,0.5842,TRUE
Jujuy,Santa Catalina,SANTA CATALINA,0.5842,0.1575,0.1575,0.5842,TRUE
Jujuy,Santa Catalina,YOSCABA,0.5831,0.9816,0.9816,0.5831,TRUE
Jujuy,Santa Catalina,CASIRA,0.5842,0.9356,0.9356,0.5842,TRUE
Jujuy,Santa Catalina,CIENEGUILLAS,0.5842,0.8781,0.8781,0.5842,TRUE
Jujuy,Santa Catalina,PAICONE,0.5574,0.9978,0.9978,0.5574,TRUE
Jujuy,Santa Catalina,CIÉNEGA DE PAICONE,0.5574,0.9978,0.9978,0.5574,TRUE
Jujuy,Santa Catalina,SAN JUAN DE OROS,0.5821,0.9928,0.9928,0.5821,TRUE
Jujuy,Santa Catalina,MISARRUMI,0.5821,0.9928,0.9928,0.5821,TRUE
Jujuy,Santa Catalina,ORATORIO,0.5842,0.9810,0.9810,0.5842,TRUE
Jujuy,Santa Catalina,CUSI CUSI,0.5447,0.9930,0.9930,0.5447,TRUE
Jujuy,Susques,OLAROZ CHICO,0.6582,0.9839,0.9877,0.6617,TRUE
Jujuy,Susques,ZONA RURAL,0.6517,0.9622,0.9931,0.6617,TRUE
Jujuy,Susques,JAMA,0.6617,0.9877,0.9877,0.6617,TRUE
Jujuy,Susques,EL TORO,0.6617,0.9445,0.9445,0.6617,TRUE
Jujuy,Susques,MINA PROVIDENCIA,0.6617,0.9445,0.9445,0.6617,TRUE
Jujuy,Susques,SAN JUAN DE QUILLAQUES,0.6617,0.9497,0.9497,0.6617,TRUE
Jujuy,Susques,CORANZULI,0.6617,0.9638,0.9823,0.6617,TRUE
Jujuy,Susques,SUSQUES,0.6617,0.5181,0.9644,0.6617,TRUE
Jujuy,Susques,HUÁNCAR,0.6617,0.9539,0.9539,0.6617,TRUE
Jujuy,Susques,PASTOS CHICOS,0.6426,0.9444,0.9444,0.6426,TRUE
Jujuy,Susques,PUESTO SEY,0.5818,0.9931,0.9931,0.5818,TRUE
Jujuy,Susques,OLACAPATO,0.5818,0.9931,0.9931,0.5818,TRUE
Jujuy,Susques,CATUA,0.5818,0.9490,0.9490,0.5818,TRUE
Jujuy,Tilcara,JUELLA,0.7025,0.8940,0.8940,0.7025,TRUE
Jujuy,Tumbaya,PUERTA DE COLORADOS,0.6774,0.9793,0.9793,0.6774,TRUE
Jujuy,Tumbaya,EL MORENO,0.6057,0.9571,0.9571,0.6057,TRUE
Jujuy,Valle Grande,SANTA ANA,0.4457,0.9476,0.9476,0.4457,TRUE
Jujuy,Valle Grande,CASPALÁ,0.5556,0.9681,0.9681,0.5556,TRUE
Jujuy,Yaví,ZONA RURAL,0.5887,0.9254,0.9814,0.6148,TRUE
Jujuy,Yaví,LA QUIACA,0.5842,0.5494,0.8849,0.5842,TRUE
Jujuy,Yaví,LA INTERMEDIA,0.5447,0.9225,0.9225,0.5447,TRUE
Jujuy,Yaví,BARRIOS,0.5842,0.9034,0.9034,0.5842,TRUE
Jujuy,Yaví,YAVI,0.5929,0.7639,0.9478,0.5996,TRUE
Jujuy,Yaví,YAVI CHICO,0.5916,0.8863,0.8863,0.5916,TRUE
Jujuy,Yaví,EL CÓNDOR,0.6087,0.9659,0.9691,0.6148,TRUE
Jujuy,Yaví,LLULLUCHAYOC,0.6062,0.9691,0.9691,0.6062,TRUE
Jujuy,Yaví,CANGREJILLOS,0.5738,0.9172,0.9172,0.5738,TRUE
Jujuy,Yaví,PUMAHUASI,0.5842,0.6386,0.6386,0.5842,TRUE
La Pampa,Atreuco,DOBLAS,0.0080,0.7783,0.7834,0.0080,FALSE
La Pampa,Atreuco,ZONA RURAL,0.0201,0.7395,0.9023,0.0268,FALSE
La Pampa,Atreuco,MIGUEL RIGLOS,0.0203,0.6423,0.6731,0.0203,FALSE
La Pampa,Atreuco,TOMÁS M. ANCHORENA,0.0208,0.7018,0.7018,0.0208,FALSE
La Pampa,Atreuco,MACACHÍN,0.0219,0.7267,0.7393,0.0219,FALSE
La Pampa,Atreuco,ROLÓN,0.0268,0.6576,0.6947,0.0268,FALSE
La Pampa,Caleu Caleu,ZONA RURAL,0.0128,0.8598,0.9255,0.0155,FALSE
La Pampa,Caleu Caleu,LA ADELA,0.0155,0.4962,0.5534,0.0155,FALSE
La Pampa,Caleu Caleu,ANZOÁTEGUI,0.0155,0.6086,0.6086,0.0155,FALSE
La Pampa,Capital,ZONA RURAL,0.0170,0.6782,0.8551,0.0206,FALSE
La Pampa,Capital,SANTA ROSA,0.0169,0.3623,0.6779,0.0236,FALSE
La Pampa,Capital,ANGUIL,0.0153,0.6823,0.6887,0.0153,FALSE
La Pampa,Catriló,URIBURU,0.0108,0.6510,0.6594,0.0108,FALSE
La Pampa,Catriló,LA GLORIA,0.0159,0.9265,0.9265,0.0159,FALSE
La Pampa,Catriló,ZONA RURAL,0.0165,0.7200,0.8345,0.0217,FALSE
La Pampa,Catriló,LONQUIMAY,0.0190,0.7617,0.7696,0.0190,FALSE
La Pampa,Catriló,CATRILÓ,0.0151,0.6803,0.7038,0.0161,FALSE
La Pampa,Conhelo,RUCANELO,0.0100,0.8602,0.8602,0.0100,FALSE
La Pampa,Conhelo,ZONA RURAL,0.0200,0.7475,0.9248,0.0251,FALSE
La Pampa,Conhelo,CONHELO,0.0224,0.8088,0.8088,0.0224,FALSE
La Pampa,Conhelo,EDUARDO CASTEX,0.0200,0.6341,0.7575,0.0200,FALSE
La Pampa,Conhelo,MONTE NIEVAS,0.0200,0.6425,0.6726,0.0200,FALSE
La Pampa,Conhelo,WINIFREDA,0.0201,0.8078,0.8430,0.0201,FALSE
La Pampa,Conhelo,MAURICIO MAYER,0.0151,0.8200,0.8200,0.0151,FALSE
La Pampa,Curacó,ZONA RURAL,0.0414,0.9752,0.9965,0.1216,FALSE
La Pampa,Curacó,PUELCHES,0.0306,0.9536,0.9536,0.0306,FALSE
La Pampa,Curacó,GOBERNADOR DUVAL,0.1216,0.9505,0.9505,0.1216,FALSE
La Pampa,Chalileo,SANTA ISABEL,0.0465,0.7905,0.9222,0.0465,FALSE
La Pampa,Chalileo,ZONA RURAL,0.0458,0.9338,0.9572,0.0465,FALSE
La Pampa,Chapaleufú,CORONEL HILARIO LAGOS,0.0341,0.7345,0.7345,0.0341,FALSE
La Pampa,Chapaleufú,ZONA RURAL,0.0220,0.7639,0.8572,0.0341,FALSE
La Pampa,Chapaleufú,SARAH,0.0225,0.8755,0.8755,0.0225,FALSE
La Pampa,Chapaleufú,BERNARDO LARROUDE,0.0225,0.7493,0.7595,0.0225,FALSE
La Pampa,Chapaleufú,CEBALLOS,0.0213,0.7371,0.7371,0.0213,FALSE
La Pampa,Chapaleufú,INTENDENTE ALVEAR,0.0187,0.6557,0.7472,0.0187,FALSE
La Pampa,Chapaleufú,VÉRTIZ,0.0213,0.7042,0.7042,0.0213,FALSE
La Pampa,Chical Có,ALGARROBO DEL ÁGUILA,0.0465,0.7831,0.7831,0.0465,FALSE
La Pampa,Chical Có,LA HUMADA,0.0426,0.9458,0.9619,0.0465,FALSE
La Pampa,Chical Có,ZONA RURAL,0.0391,0.9482,0.9778,0.0465,FALSE
La Pampa,Guatraché,ALPACHIRI,0.0282,0.6500,0.6629,0.0282,FALSE
La Pampa,Guatraché,ZONA RURAL,0.0190,0.8862,0.9908,0.0268,FALSE
La Pampa,Guatraché,GENERAL MANUEL J. CAMP,0.0156,0.6511,0.6511,0.0156,FALSE
La Pampa,Guatraché,PERÚ,0.0157,0.9044,0.9044,0.0157,FALSE
La Pampa,Guatraché,SANTA TERESA,0.0214,0.6632,0.6632,0.0214,FALSE
La Pampa,Guatraché,GUATRACHÉ,0.0214,0.6766,0.7160,0.0214,FALSE
La Pampa,Hucal,ABRAMO,0.0110,0.8184,0.8184,0.0110,FALSE
La Pampa,Hucal,HUCAL,0.0110,0.9181,0.9181,0.0110,FALSE
La Pampa,Hucal,ZONA RURAL,0.0125,0.8736,0.9320,0.0371,FALSE
La Pampa,Hucal,GENERAL SAN MARTÍN,0.0110,0.8136,0.8603,0.0110,FALSE
La Pampa,Hucal,BERNASCONI,0.0110,0.8109,0.8450,0.0110,FALSE
La Pampa,Hucal,JACINTO ARÁUZ,0.0060,0.7752,0.7774,0.0060,FALSE
La Pampa,Lihuel Calel,CUCHILLO CÓ,0.0155,0.9041,0.9041,0.0155,FALSE
La Pampa,Lihuel Calel,ZONA RURAL,0.0180,0.8884,0.9533,0.0241,FALSE
La Pampa,Limay Mahuida,LIMAY MAHUIDA,0.0194,0.9153,0.9153,0.0194,FALSE
La Pampa,Limay Mahuida,ZONA RURAL,0.0252,0.9713,0.9786,0.0278,FALSE
La Pampa,Limay Mahuida,LA REFORMA,0.0194,0.9256,0.9256,0.0194,FALSE
La Pampa,Loventué,VICTORICA,0.0181,0.4324,0.5578,0.0181,FALSE
La Pampa,Loventué,LOVENTUÉ,0.0181,0.8123,0.8123,0.0181,FALSE
La Pampa,Loventué,ZONA RURAL,0.0272,0.8630,0.8805,0.0384,FALSE
La Pampa,Loventué,LUAN TORO,0.0215,0.8286,0.8286,0.0215,FALSE
La Pampa,Loventué,TELÉN,0.0430,0.6464,0.6504,0.0430,FALSE
La Pampa,Loventué,CARRO QUEMADO,0.0147,0.8499,0.8499,0.0147,FALSE
La Pampa,Maracó,SPELUZZI,0.0221,0.6198,0.6198,0.0221,FALSE
La Pampa,Maracó,ZONA RURAL,0.0202,0.6814,0.8056,0.0251,FALSE
La Pampa,Maracó,TREBOLARES,0.0207,0.8548,0.8548,0.0207,FALSE
La Pampa,Maracó,GENERAL PICO,0.0201,0.3507,0.6100,0.0221,FALSE
La Pampa,Maracó,DORILA,0.0184,0.6193,0.6193,0.0184,FALSE
La Pampa,Maracó,AGUSTONI,0.0091,0.7041,0.7041,0.0091,FALSE
La Pampa,Puelén,PUELÉN,0.0219,0.8766,0.8766,0.0219,FALSE
La Pampa,Puelén,ZONA RURAL,0.0270,0.9767,0.9985,0.0447,FALSE
La Pampa,Puelén,25 DE MAYO,0.0227,0.7448,0.9805,0.0369,FALSE
La Pampa,Puelén,CASA DE PIEDRA,0.0396,0.8496,0.8496,0.0396,FALSE
La Pampa,Quemú Quemú,VILLA MIRASOL,0.0128,0.7365,0.7365,0.0128,FALSE
La Pampa,Quemú Quemú,ZONA RURAL,0.0160,0.7351,0.9053,0.0256,FALSE
La Pampa,Quemú Quemú,QUEMÚ QUEMÚ,0.0135,0.5960,0.7067,0.0135,FALSE
La Pampa,Quemú Quemú,COLONIA BARÓN,0.0128,0.7810,0.8076,0.0128,FALSE
La Pampa,Quemú Quemú,COLONIA SAN JOSÉ,0.0128,0.8279,0.8279,0.0128,FALSE
La Pampa,Quemú Quemú,MIGUEL CANÉ,0.0256,0.2959,0.2959,0.0256,FALSE
